2013-03-21,APOLLOHOSP,BAJAJFINSV,INDUSINDBK,EICHERMOT
2013-03-22,BAJFINANCE,M&M,BAJAJFINSV,NTPC
2013-03-25,BHARTIARTL,ITC,DRREDDY,HDFCBANK
2013-03-26,DIVISLAB,GRASIM,EICHERMOT,APOLLOHOSP
2013-03-28,INDUSINDBK,SUNPHARMA,SBIN,HCLTECH
2013-04-01,ITC,ICICIBANK,NTPC,BRITANNIA
2013-04-02,NTPC,CIPLA,HCLTECH,TECHM
2013-04-03,HCLTECH,RELIANCE,ADANIPORTS,NTPC
2013-04-04,BHARTIARTL,EICHERMOT,NTPC,BAJAJFINSV
2013-04-05,DIVISLAB,KOTAKBANK,SBIN,NTPC
2013-04-08,ULTRACEMCO,M&M,EICHERMOT,BRITANNIA
2013-04-09,MARUTI,JSWSTEEL,BRITANNIA,WIPRO
2013-04-10,HEROMOTOCO,CIPLA,SUNPHARMA,EICHERMOT
2013-04-11,SUNPHARMA,BHARTIARTL,HCLTECH,INDUSINDBK
2013-04-12,INFY,APOLLOHOSP,ULTRACEMCO,SBIN
2013-04-15,BRITANNIA,ITC,BHARTIARTL,BAJFINANCE
2013-04-16,INFY,ONGC,ITC,SBIN
2013-04-17,NTPC,APOLLOHOSP,EICHERMOT,HCLTECH
2013-04-18,ITC,HCLTECH,SHREECEM,TATASTEEL
2013-04-22,ITC,AXISBANK,ICICIBANK,SHREECEM
2013-04-23,ULTRACEMCO,LT,ICICIBANK,SHREECEM
2013-04-25,BAJAJFINSV,TATACONSUM,ICICIBANK,AXISBANK
2013-04-26,BAJAJFINSV,ASIANPAINT,ULTRACEMCO,BPCL
2013-04-29,MARUTI,BPCL,HINDALCO,ULTRACEMCO
2013-04-30,EICHERMOT,MARUTI,BPCL,HDFC
2013-05-02,HCLTECH,ULTRACEMCO,SBIN,EICHERMOT
2013-05-03,HCLTECH,ULTRACEMCO,ADANIPORTS,BPCL
2013-05-06,BPCL,HCLTECH,SUNPHARMA,APOLLOHOSP
2013-05-07,ULTRACEMCO,ASIANPAINT,HCLTECH,SUNPHARMA
2013-05-08,SUNPHARMA,BAJAJFINSV,ASIANPAINT,EICHERMOT
2013-05-09,INFY,BHARTIARTL,APOLLOHOSP,HDFCBANK
2013-05-10,SUNPHARMA,EICHERMOT,MARUTI,WIPRO
2013-05-13,APOLLOHOSP,ASIANPAINT,TECHM,DRREDDY
2013-05-14,HCLTECH,TECHM,DRREDDY,EICHERMOT
2013-05-15,HINDUNILVR,EICHERMOT,ITC,SBIN
2013-05-16,BRITANNIA,APOLLOHOSP,BAJAJFINSV,ADANIPORTS
2013-05-17,APOLLOHOSP,BAJAJFINSV,ADANIPORTS,NTPC
2013-05-20,ADANIPORTS,BAJAJFINSV,APOLLOHOSP,SUNPHARMA
2013-05-21,BAJAJ-AUTO,ADANIPORTS,ONGC,BAJAJFINSV
2013-05-22,MARUTI,TATACONSUM,SBIN,TECHM
2013-05-23,BAJAJ-AUTO,DRREDDY,TECHM,HCLTECH
2013-05-24,HEROMOTOCO,ITC,ICICIBANK,BAJAJFINSV
2013-05-27,NESTLEIND,TITAN,RELIANCE,BRITANNIA
2013-05-28,BPCL,HINDALCO,SUNPHARMA,BRITANNIA
2013-05-29,TATACONSUM,ULTRACEMCO,BRITANNIA,SUNPHARMA
2013-05-30,APOLLOHOSP,BRITANNIA,BHARTIARTL,TATACONSUM
2013-05-31,TATAMOTORS,SBIN,HCLTECH,BRITANNIA
2013-06-03,EICHERMOT,HCLTECH,INDUSINDBK,BRITANNIA
2013-06-04,APOLLOHOSP,NTPC,HINDALCO,HCLTECH
2013-06-05,BPCL,SUNPHARMA,TCS,HCLTECH
2013-06-06,BAJAJFINSV,APOLLOHOSP,EICHERMOT,NTPC
2013-06-07,HINDALCO,TECHM,UPL,NESTLEIND
2013-06-10,ONGC,MARUTI,TECHM,HCLTECH
2013-06-11,WIPRO,HINDALCO,TATASTEEL,SBIN
2013-06-12,HDFC,POWERGRID,NESTLEIND,TECHM
2013-06-13,BAJAJFINSV,HDFC,M&M,NTPC
2013-06-14,NESTLEIND,HCLTECH,TATACONSUM,KOTAKBANK
2013-06-17,BRITANNIA,APOLLOHOSP,DRREDDY,M&M
2013-06-18,M&M,TCS,ADANIPORTS,BPCL
2013-06-19,DIVISLAB,TATASTEEL,SBIN,EICHERMOT
2013-06-20,BAJAJFINSV,BRITANNIA,SBIN,TECHM
2013-06-21,TATAMOTORS,CIPLA,EICHERMOT,BRITANNIA
2013-06-24,ADANIPORTS,HCLTECH,JSWSTEEL,BRITANNIA
2013-06-25,EICHERMOT,TECHM,DRREDDY,RELIANCE
2013-06-26,NTPC,ONGC,RELIANCE,ITC
2013-06-27,ASIANPAINT,RELIANCE,MARUTI,BRITANNIA
2013-06-28,MARUTI,ADANIPORTS,RELIANCE,ONGC
2013-07-01,KOTAKBANK,EICHERMOT,BAJAJFINSV,SBIN
2013-07-02,BAJAJFINSV,APOLLOHOSP,BRITANNIA,EICHERMOT
2013-07-03,NTPC,TECHM,BRITANNIA,EICHERMOT
2013-07-04,SUNPHARMA,EICHERMOT,DRREDDY,TECHM
2013-07-05,ONGC,SUNPHARMA,TECHM,HDFC
2013-07-08,BAJAJFINSV,DIVISLAB,INDUSINDBK,HCLTECH
2013-07-09,LT,APOLLOHOSP,TCS,UPL
2013-07-10,NESTLEIND,ULTRACEMCO,EICHERMOT,ITC
2013-07-11,NESTLEIND,LT,INFY,ITC
2013-07-12,HCLTECH,WIPRO,TATASTEEL,INDUSINDBK
2013-07-15,APOLLOHOSP,BHARTIARTL,TCS,BRITANNIA
2013-07-16,TATAMOTORS,NTPC,DIVISLAB,EICHERMOT
2013-07-17,NESTLEIND,M&M,BPCL,EICHERMOT
2013-07-18,HDFC,SBIN,EICHERMOT,ULTRACEMCO
2013-07-19,WIPRO,HDFC,TECHM,TATASTEEL
2013-07-22,ASIANPAINT,TATASTEEL,SBIN,BRITANNIA
2013-07-23,HDFC,NESTLEIND,HEROMOTOCO,ITC
2013-07-24,DRREDDY,TITAN,DIVISLAB,HDFC
2013-07-25,EICHERMOT,BAJAJFINSV,TCS,DRREDDY
2013-07-26,DRREDDY,NESTLEIND,SUNPHARMA,ONGC
2013-07-29,POWERGRID,APOLLOHOSP,SUNPHARMA,WIPRO
2013-07-30,TCS,SUNPHARMA,HCLTECH,ASIANPAINT
2013-07-31,SUNPHARMA,TCS,APOLLOHOSP,HCLTECH
2013-08-01,HCLTECH,DRREDDY,SUNPHARMA,ASIANPAINT
2013-08-02,TCS,TITAN,ADANIPORTS,SUNPHARMA
2013-08-05,TCS,BRITANNIA,TITAN,SUNPHARMA
2013-08-06,JSWSTEEL,NTPC,WIPRO,ULTRACEMCO
2013-08-07,CIPLA,APOLLOHOSP,HCLTECH,BRITANNIA
2013-08-08,ADANIPORTS,ULTRACEMCO,M&M,TATACONSUM
2013-08-12,NTPC,DIVISLAB,BPCL,CIPLA
2013-08-13,M&M,HINDALCO,BRITANNIA,TECHM
2013-08-14,BAJAJFINSV,BAJAJ-AUTO,APOLLOHOSP,TATACONSUM
2013-08-16,HINDUNILVR,NTPC,TATAMOTORS,BPCL
2013-08-19,ULTRACEMCO,TATASTEEL,HCLTECH,SUNPHARMA
2013-08-20,HCLTECH,INDUSINDBK,ICICIBANK,TATASTEEL
2013-08-21,HINDUNILVR,HEROMOTOCO,KOTAKBANK,DIVISLAB
2013-08-22,JSWSTEEL,NTPC,HINDUNILVR,INDUSINDBK
2013-08-23,TATACONSUM,HINDUNILVR,TECHM,TATASTEEL
2013-08-26,HDFC,SUNPHARMA,INDUSINDBK,TATAMOTORS
2013-08-27,NESTLEIND,WIPRO,EICHERMOT,BAJAJFINSV
2013-08-28,LT,AXISBANK,NESTLEIND,WIPRO
2013-08-29,TATACONSUM,SUNPHARMA,DRREDDY,ULTRACEMCO
2013-08-30,BRITANNIA,TECHM,SUNPHARMA,DIVISLAB
2013-09-02,HDFCBANK,HEROMOTOCO,HDFC,SUNPHARMA
2013-09-03,TECHM,SUNPHARMA,BRITANNIA,EICHERMOT
2013-09-04,INFY,INDUSINDBK,BAJAJ-AUTO,TATACONSUM
2013-09-05,RELIANCE,BRITANNIA,DIVISLAB,EICHERMOT
2013-09-06,BPCL,ITC,BAJFINANCE,DIVISLAB
2013-09-10,BPCL,ICICIBANK,ONGC,WIPRO
2013-09-11,ONGC,BPCL,UPL,BRITANNIA
2013-09-12,JSWSTEEL,BPCL,HDFCBANK,UPL
2013-09-13,HINDALCO,INFY,EICHERMOT,WIPRO
2013-09-16,ULTRACEMCO,HDFCBANK,KOTAKBANK,SUNPHARMA
2013-09-17,BHARTIARTL,NESTLEIND,EICHERMOT,JSWSTEEL
2013-09-18,TITAN,APOLLOHOSP,TATACONSUM,JSWSTEEL
2013-09-19,MARUTI,TATACONSUM,HEROMOTOCO,KOTAKBANK
2013-09-20,ULTRACEMCO,AXISBANK,HCLTECH,JSWSTEEL
2013-09-23,NTPC,INDUSINDBK,SBIN,JSWSTEEL
2013-09-24,JSWSTEEL,ASIANPAINT,ULTRACEMCO,TECHM
2013-09-25,WIPRO,JSWSTEEL,INDUSINDBK,ASIANPAINT
2013-09-26,APOLLOHOSP,MARUTI,JSWSTEEL,INDUSINDBK
2013-09-27,SUNPHARMA,WIPRO,NTPC,ULTRACEMCO
2013-09-30,INDUSINDBK,TATASTEEL,EICHERMOT,TECHM
2013-10-01,BRITANNIA,INDUSINDBK,HINDALCO,WIPRO
2013-10-03,SUNPHARMA,CIPLA,TECHM,TATASTEEL
2013-10-04,HINDALCO,TATASTEEL,NTPC,EICHERMOT
2013-10-07,HCLTECH,TECHM,BAJFINANCE,ULTRACEMCO
2013-10-08,HDFCBANK,BPCL,HEROMOTOCO,KOTAKBANK
2013-10-09,NTPC,BRITANNIA,BPCL,BAJAJFINSV
2013-10-10,SBIN,WIPRO,EICHERMOT,TECHM
2013-10-11,ITC,TECHM,WIPRO,INDUSINDBK
2013-10-14,ADANIPORTS,TECHM,ITC,TATACONSUM
2013-10-15,WIPRO,APOLLOHOSP,TATACONSUM,RELIANCE
2013-10-17,ASIANPAINT,WIPRO,HDFCBANK,BAJAJ-AUTO
2013-10-18,POWERGRID,HDFC,DRREDDY,WIPRO
2013-10-21,ASIANPAINT,HINDUNILVR,WIPRO,ULTRACEMCO
2013-10-22,HCLTECH,BRITANNIA,ASIANPAINT,WIPRO
2013-10-23,TATAMOTORS,HCLTECH,SUNPHARMA,AXISBANK
2013-10-24,CIPLA,INFY,AXISBANK,TATACONSUM
2013-10-25,NESTLEIND,POWERGRID,TCS,INFY
2013-10-28,TATAMOTORS,HDFCBANK,KOTAKBANK,HDFC
2013-10-29,HDFCBANK,BAJFINANCE,APOLLOHOSP,MARUTI
2013-10-30,HCLTECH,DIVISLAB,ICICIBANK,BAJFINANCE
2013-10-31,BHARTIARTL,ULTRACEMCO,EICHERMOT,HCLTECH
2013-11-01,HCLTECH,TATACONSUM,TATAMOTORS,DIVISLAB
2013-11-05,HINDALCO,TATAMOTORS,BHARTIARTL,TECHM
2013-11-06,TATACONSUM,WIPRO,TATASTEEL,SBIN
2013-11-07,TATASTEEL,SUNPHARMA,UPL,HCLTECH
2013-11-08,TATASTEEL,WIPRO,TECHM,EICHERMOT
2013-11-11,BAJAJFINSV,SBIN,DIVISLAB,EICHERMOT
2013-11-12,EICHERMOT,WIPRO,BRITANNIA,DIVISLAB
2013-11-13,GRASIM,TATASTEEL,DIVISLAB,SUNPHARMA
2013-11-14,JSWSTEEL,M&M,TATAMOTORS,SUNPHARMA
2013-11-18,DRREDDY,KOTAKBANK,NTPC,SUNPHARMA
2013-11-19,BRITANNIA,TATAMOTORS,HCLTECH,TATACONSUM
2013-11-20,ONGC,TATASTEEL,HCLTECH,BRITANNIA
2013-11-21,BAJAJFINSV,TECHM,SBIN,HCLTECH
2013-11-22,BAJFINANCE,DRREDDY,BRITANNIA,SBIN
2013-11-25,BPCL,ONGC,M&M,MARUTI
2013-11-26,EICHERMOT,APOLLOHOSP,TATACONSUM,BRITANNIA
2013-11-27,BAJFINANCE,TATACONSUM,TATASTEEL,BAJAJFINSV
2013-11-28,ULTRACEMCO,ADANIPORTS,TATACONSUM,BRITANNIA
2013-11-29,ICICIBANK,WIPRO,SBIN,BRITANNIA
2013-12-02,APOLLOHOSP,WIPRO,BRITANNIA,BAJFINANCE
2013-12-03,WIPRO,NTPC,SUNPHARMA,BAJAJFINSV
2013-12-04,HCLTECH,DIVISLAB,EICHERMOT,SUNPHARMA
2013-12-05,MARUTI,ICICIBANK,ADANIPORTS,TATACONSUM
2013-12-06,NTPC,ITC,HINDALCO,SBIN
2013-12-09,HEROMOTOCO,HDFCBANK,TATACONSUM,KOTAKBANK
2013-12-10,BRITANNIA,AXISBANK,ULTRACEMCO,TECHM
2013-12-11,ULTRACEMCO,TECHM,BPCL,SBIN
2013-12-12,ULTRACEMCO,TITAN,NESTLEIND,TECHM
2013-12-13,SBIN,TATASTEEL,BPCL,TECHM
2013-12-16,ONGC,TITAN,TATASTEEL,UPL
2013-12-17,NTPC,CIPLA,BRITANNIA,SBIN
2013-12-18,TECHM,DIVISLAB,CIPLA,SBIN
2013-12-19,TATAMOTORS,HEROMOTOCO,TECHM,LT
2013-12-20,ONGC,DRREDDY,MARUTI,RELIANCE
2013-12-23,BRITANNIA,UPL,BAJAJFINSV,SBIN
2013-12-24,SUNPHARMA,SBIN,BAJAJFINSV,ULTRACEMCO
2013-12-26,BRITANNIA,HINDALCO,TCS,BAJAJFINSV
2013-12-27,DIVISLAB,APOLLOHOSP,UPL,EICHERMOT
2013-12-30,ADANIPORTS,BAJAJFINSV,NTPC,APOLLOHOSP
2013-12-31,M&M,EICHERMOT,ULTRACEMCO,APOLLOHOSP
